Date;Zone Name;Rainy Day;Population;Median Salary (EUR);Shops per 1k hab;Hospitals per 1M hab;Childcare per 100 children under 3 y.o.;Public_Transport_Quality;Infrastructure_Quality;Traffic
16/01/2032;Zone B;1;15426.1486;2000.2748;14.0322;30.6796;10.0173;0.0082;0.9999;0.0
17/01/2032;Zone B;0;15425.8129;2000.2746;14.0287;30.6745;10.0172;0.0082;0.9999;0.0
18/01/2032;Zone B;1;15425.4772;2000.2744;14.0251;30.6694;10.0172;0.0082;0.9999;0.0
19/01/2032;Zone B;0;15425.1416;2000.2742;14.0216;30.6643;10.0172;0.0082;0.9999;0.0
20/01/2032;Zone B;1;15424.8059;2000.2739;14.018;30.6591;10.0171;0.0082;0.9999;0.0
21/01/2032;Zone B;1;15424.4703;2000.2737;14.0145;30.654;10.0171;0.0082;0.9999;0.0
22/01/2032;Zone B;0;15424.1347;2000.2735;14.0109;30.6489;10.0171;0.0082;0.9999;0.0
23/01/2032;Zone B;0;15423.7991;2000.2733;14.0074;30.6438;10.017;0.0082;0.9998;0.0
24/01/2032;Zone B;0;15423.4635;2000.2731;14.0038;30.6387;10.017;0.0082;0.9998;0.0
25/01/2032;Zone B;0;15423.128;2000.2729;14.0003;30.6336;10.0169;0.0082;0.9998;0.0
26/01/2032;Zone B;0;15422.7924;2000.2727;13.9968;30.6285;10.0169;0.0082;0.9998;0.0
27/01/2032;Zone B;1;15422.4569;2000.2725;13.9932;30.6234;10.0169;0.0082;0.9998;0.0
28/01/2032;Zone B;0;15422.1214;2000.2723;13.9897;30.6183;10.0168;0.0082;0.9998;0.0
29/01/2032;Zone B;0;15421.786;2000.2721;13.9862;30.6132;10.0168;0.0082;0.9998;0.0
30/01/2032;Zone B;1;15421.4505;2000.2719;13.9827;30.6081;10.0167;0.0082;0.9998;0.0
31/01/2032;Zone B;0;15421.1151;2000.2717;13.9791;30.603;10.0167;0.0081;0.9998;0.0
01/02/2032;Zone B;1;15420.7797;2000.2715;13.9756;30.5979;10.0167;0.0081;0.9998;0.0
02/02/2032;Zone B;1;15420.4443;2000.2712;13.9721;30.5928;10.0166;0.0081;0.9998;0.0
03/02/2032;Zone B;0;15420.109;2000.271;13.9686;30.5878;10.0166;0.0081;0.9998;0.0
04/02/2032;Zone B;0;15419.7736;2000.2708;13.9651;30.5827;10.0166;0.0081;0.9998;0.0
05/02/2032;Zone B;0;15419.4383;2000.2706;13.9616;30.5776;10.0165;0.0081;0.9998;0.0
06/02/2032;Zone B;1;15419.103;2000.2704;13.9581;30.5725;10.0165;0.0081;0.9998;0.0
07/02/2032;Zone B;0;15418.7677;2000.2702;13.9546;30.5674;10.0164;0.0081;0.9998;0.0
08/02/2032;Zone B;0;15418.4325;2000.27;13.9511;30.5624;10.0164;0.0081;0.9997;0.0
09/02/2032;Zone B;1;15418.0972;2000.2698;13.9476;30.5573;10.0164;0.0081;0.9997;0.0
10/02/2032;Zone B;0;15417.762;2000.2696;13.9441;30.5522;10.0163;0.0081;0.9997;0.0
11/02/2032;Zone B;0;15417.4268;2000.2694;13.9406;30.5472;10.0163;0.0081;0.9997;0.0
12/02/2032;Zone B;0;15417.0916;2000.2692;13.9372;30.5421;10.0163;0.0081;0.9997;0.0
13/02/2032;Zone B;1;15416.7565;2000.269;13.9337;30.537;10.0162;0.0081;0.9997;0.0
14/02/2032;Zone B;1;15416.4213;2000.2688;13.9302;30.532;10.0162;0.0081;0.9997;0.0
15/02/2032;Zone B;0;15416.0862;2000.2686;13.9267;30.5269;10.0162;0.0081;0.9997;0.0
16/02/2032;Zone B;0;15415.7511;2000.2684;13.9233;30.5219;10.0161;0.0081;0.9997;0.0
17/02/2032;Zone B;0;15415.4161;2000.2682;13.9198;30.5168;10.0161;0.0081;0.9997;0.0
18/02/2032;Zone B;1;15415.081;2000.268;13.9163;30.5118;10.016;0.008;0.9997;0.0
19/02/2032;Zone B;0;15414.746;2000.2678;13.9129;30.5067;10.016;0.008;0.9997;0.0
20/02/2032;Zone B;0;15414.411;2000.2676;13.9094;30.5017;10.016;0.008;0.9997;0.0
21/02/2032;Zone B;1;15414.076;2000.2673;13.906;30.4967;10.0159;0.008;0.9997;0.0
22/02/2032;Zone B;0;15413.741;2000.2671;13.9025;30.4916;10.0159;0.008;0.9997;0.0
23/02/2032;Zone B;0;15413.4061;2000.2669;13.8991;30.4866;10.0159;0.008;0.9996;0.0
24/02/2032;Zone B;1;15413.0711;2000.2667;13.8956;30.4816;10.0158;0.008;0.9996;0.0
25/02/2032;Zone B;1;15412.7362;2000.2665;13.8922;30.4765;10.0158;0.008;0.9996;0.0
26/02/2032;Zone B;0;15412.4013;2000.2663;13.8887;30.4715;10.0157;0.008;0.9996;0.0
27/02/2032;Zone B;0;15412.0665;2000.2661;13.8853;30.4665;10.0157;0.008;0.9996;0.0
28/02/2032;Zone B;0;15411.7316;2000.2659;13.8819;30.4614;10.0157;0.008;0.9996;0.0
29/02/2032;Zone B;1;15411.3968;2000.2657;13.8784;30.4564;10.0156;0.008;0.9996;0.0
01/03/2032;Zone B;1;15411.062;2000.2655;13.875;30.4514;10.0156;0.008;0.9996;0.0
02/03/2032;Zone B;0;15410.7272;2000.2653;13.8716;30.4464;10.0156;0.008;0.9996;0.0
03/03/2032;Zone B;0;15410.3925;2000.2651;13.8682;30.4414;10.0155;0.008;0.9996;0.0
04/03/2032;Zone B;1;15410.0577;2000.2649;13.8648;30.4364;10.0155;0.008;0.9996;0.0
05/03/2032;Zone B;0;15409.723;2000.2647;13.8613;30.4314;10.0155;0.008;0.9996;0.0
06/03/2032;Zone B;1;15409.3883;2000.2645;13.8579;30.4264;10.0154;0.008;0.9996;0.0
07/03/2032;Zone B;1;15409.0536;2000.2643;13.8545;30.4213;10.0154;0.0079;0.9996;0.0
08/03/2032;Zone B;1;15408.719;2000.2641;13.8511;30.4163;10.0153;0.0079;0.9996;0.0
09/03/2032;Zone B;1;15408.3843;2000.2639;13.8477;30.4113;10.0153;0.0079;0.9995;0.0
10/03/2032;Zone B;0;15408.0497;2000.2637;13.8443;30.4064;10.0153;0.0079;0.9995;0.0
11/03/2032;Zone B;0;15407.7151;2000.2635;13.8409;30.4014;10.0152;0.0079;0.9995;0.0
12/03/2032;Zone B;0;15407.3805;2000.2633;13.8375;30.3964;10.0152;0.0079;0.9995;0.0
13/03/2032;Zone B;0;15407.046;2000.2631;13.8341;30.3914;10.0152;0.0079;0.9995;0.0
14/03/2032;Zone B;0;15406.7114;2000.2629;13.8307;30.3864;10.0151;0.0079;0.9995;0.0
15/03/2032;Zone B;0;15406.3769;2000.2627;13.8274;30.3814;10.0151;0.0079;0.9995;0.0
16/03/2032;Zone B;0;15406.0424;2000.2625;13.824;30.3764;10.0151;0.0079;0.9995;0.0
17/03/2032;Zone B;0;15405.708;2000.2623;13.8206;30.3714;10.015;0.0079;0.9995;0.0
18/03/2032;Zone B;0;15405.3735;2000.2621;13.8172;30.3665;10.015;0.0079;0.9995;0.0
19/03/2032;Zone B;0;15405.0391;2000.2619;13.8139;30.3615;10.015;0.0079;0.9995;0.0
20/03/2032;Zone B;1;15404.7047;2000.2617;13.8105;30.3565;10.0149;0.0079;0.9995;0.0
21/03/2032;Zone B;0;15404.3703;2000.2615;13.8071;30.3515;10.0149;0.0079;0.9995;0.0
22/03/2032;Zone B;0;15404.0359;2000.2613;13.8038;30.3466;10.0149;0.0079;0.9995;0.0
23/03/2032;Zone B;0;15403.7016;2000.2611;13.8004;30.3416;10.0148;0.0079;0.9995;0.0
24/03/2032;Zone B;1;15403.3672;2000.2609;13.797;30.3366;10.0148;0.0079;0.9994;0.0
25/03/2032;Zone B;0;15403.0329;2000.2607;13.7937;30.3317;10.0147;0.0079;0.9994;0.0
26/03/2032;Zone B;0;15402.6986;2000.2605;13.7903;30.3267;10.0147;0.0078;0.9994;0.0
27/03/2032;Zone B;1;15402.3644;2000.2603;13.787;30.3218;10.0147;0.0078;0.9994;0.0
28/03/2032;Zone B;0;15402.0301;2000.2601;13.7836;30.3168;10.0146;0.0078;0.9994;0.0
29/03/2032;Zone B;1;15401.6959;2000.2599;13.7803;30.3119;10.0146;0.0078;0.9994;0.0
30/03/2032;Zone B;1;15401.3617;2000.2597;13.777;30.3069;10.0146;0.0078;0.9994;0.0
31/03/2032;Zone B;0;15401.0275;2000.2595;13.7736;30.302;10.0145;0.0078;0.9994;0.0
01/04/2032;Zone B;0;15400.6933;2000.2593;13.7703;30.297;10.0145;0.0078;0.9994;0.0
02/04/2032;Zone B;0;15400.3592;2000.2591;13.767;30.2921;10.0145;0.0078;0.9994;0.0
03/04/2032;Zone B;0;15400.0251;2000.2589;13.7636;30.2871;10.0144;0.0078;0.9994;0.0
04/04/2032;Zone B;1;15399.691;2000.2587;13.7603;30.2822;10.0144;0.0078;0.9994;0.0
05/04/2032;Zone B;1;15399.3569;2000.2585;13.757;30.2773;10.0144;0.0078;0.9994;0.0
06/04/2032;Zone B;1;15399.0228;2000.2583;13.7537;30.2723;10.0143;0.0078;0.9994;0.0
07/04/2032;Zone B;1;15398.6888;2000.2581;13.7503;30.2674;10.0143;0.0078;0.9994;0.0
08/04/2032;Zone B;0;15398.3548;2000.2579;13.747;30.2625;10.0143;0.0078;0.9994;0.0
09/04/2032;Zone B;0;15398.0208;2000.2577;13.7437;30.2576;10.0142;0.0078;0.9993;0.0
10/04/2032;Zone B;1;15397.6868;2000.2575;13.7404;30.2526;10.0142;0.0078;0.9993;0.0
11/04/2032;Zone B;1;15397.3529;2000.2573;13.7371;30.2477;10.0142;0.0078;0.9993;0.0
12/04/2032;Zone B;0;15397.0189;2000.2571;13.7338;30.2428;10.0141;0.0078;0.9993;0.0
13/04/2032;Zone B;1;15396.685;2000.257;13.7305;30.2379;10.0141;0.0078;0.9993;0.0
14/04/2032;Zone B;0;15396.3511;2000.2568;13.7272;30.233;10.0141;0.0077;0.9993;0.0
15/04/2032;Zone B;0;15396.0172;2000.2566;13.7239;30.2281;10.014;0.0077;0.9993;0.0
16/04/2032;Zone B;1;15395.6834;2000.2564;13.7206;30.2231;10.014;0.0077;0.9993;0.0
17/04/2032;Zone B;1;15395.3495;2000.2562;13.7173;30.2182;10.0139;0.0077;0.9993;0.0
18/04/2032;Zone B;0;15395.0157;2000.256;13.7141;30.2133;10.0139;0.0077;0.9993;0.0
19/04/2032;Zone B;1;15394.6819;2000.2558;13.7108;30.2084;10.0139;0.0077;0.9993;0.0
20/04/2032;Zone B;1;15394.3482;2000.2556;13.7075;30.2035;10.0138;0.0077;0.9993;0.0
21/04/2032;Zone B;1;15394.0144;2000.2554;13.7042;30.1986;10.0138;0.0077;0.9993;0.0
22/04/2032;Zone B;0;15393.6807;2000.2552;13.701;30.1937;10.0138;0.0077;0.9993;0.0
23/04/2032;Zone B;0;15393.347;2000.255;13.6977;30.1889;10.0137;0.0077;0.9993;0.0
24/04/2032;Zone B;1;15393.0133;2000.2548;13.6944;30.184;10.0137;0.0077;0.9992;0.0
25/04/2032;Zone B;0;15392.6796;2000.2546;13.6912;30.1791;10.0137;0.0077;0.9992;0.0
26/04/2032;Zone B;0;15392.346;2000.2544;13.6879;30.1742;10.0136;0.0077;0.9992;0.0
27/04/2032;Zone B;0;15392.0124;2000.2542;13.6846;30.1693;10.0136;0.0077;0.9992;0.0
28/04/2032;Zone B;1;15391.6787;2000.254;13.6814;30.1644;10.0136;0.0077;0.9992;0.0
29/04/2032;Zone B;0;15391.3452;2000.2538;13.6781;30.1595;10.0135;0.0077;0.9992;0.0
30/04/2032;Zone B;0;15391.0116;2000.2536;13.6749;30.1547;10.0135;0.0077;0.9992;0.0
01/05/2032;Zone B;1;15390.6781;2000.2534;13.6716;30.1498;10.0135;0.0077;0.9992;0.0
02/05/2032;Zone B;1;15390.3445;2000.2533;13.6684;30.1449;10.0134;0.0077;0.9992;0.0
03/05/2032;Zone B;1;15390.011;2000.2531;13.6651;30.1401;10.0134;0.0076;0.9992;0.0
04/05/2032;Zone B;1;15389.6775;2000.2529;13.6619;30.1352;10.0134;0.0076;0.9992;0.0
05/05/2032;Zone B;1;15389.3441;2000.2527;13.6587;30.1303;10.0133;0.0076;0.9992;0.0
06/05/2032;Zone B;0;15389.0106;2000.2525;13.6554;30.1255;10.0133;0.0076;0.9992;0.0
07/05/2032;Zone B;0;15388.6772;2000.2523;13.6522;30.1206;10.0133;0.0076;0.9992;0.0
08/05/2032;Zone B;1;15388.3438;2000.2521;13.649;30.1157;10.0132;0.0076;0.9992;0.0
09/05/2032;Zone B;0;15388.0104;2000.2519;13.6458;30.1109;10.0132;0.0076;0.9991;0.0
10/05/2032;Zone B;0;15387.6771;2000.2517;13.6425;30.106;10.0132;0.0076;0.9991;0.0
11/05/2032;Zone B;0;15387.3437;2000.2515;13.6393;30.1012;10.0131;0.0076;0.9991;0.0
12/05/2032;Zone B;0;15387.0104;2000.2513;13.6361;30.0963;10.0131;0.0076;0.9991;0.0
13/05/2032;Zone B;1;15386.6771;2000.2511;13.6329;30.0915;10.0131;0.0076;0.9991;0.0
14/05/2032;Zone B;0;15386.3439;2000.2509;13.6297;30.0867;10.013;0.0076;0.9991;0.0
15/05/2032;Zone B;0;15386.0106;2000.2508;13.6265;30.0818;10.013;0.0076;0.9991;0.0
16/05/2032;Zone B;0;15385.6774;2000.2506;13.6233;30.077;10.013;0.0076;0.9991;0.0
17/05/2032;Zone B;0;15385.3441;2000.2504;13.6201;30.0721;10.0129;0.0076;0.9991;0.0
18/05/2032;Zone B;1;15385.011;2000.2502;13.6169;30.0673;10.0129;0.0076;0.9991;0.0
19/05/2032;Zone B;1;15384.6778;2000.25;13.6137;30.0625;10.0129;0.0076;0.9991;0.0
20/05/2032;Zone B;0;15384.3446;2000.2498;13.6105;30.0576;10.0128;0.0076;0.9991;0.0
21/05/2032;Zone B;0;15384.0115;2000.2496;13.6073;30.0528;10.0128;0.0076;0.9991;0.0
22/05/2032;Zone B;0;15383.6784;2000.2494;13.6041;30.048;10.0128;0.0075;0.9991;0.0
23/05/2032;Zone B;1;15383.3453;2000.2492;13.6009;30.0432;10.0127;0.0075;0.9991;0.0
24/05/2032;Zone B;0;15383.0122;2000.249;13.5977;30.0383;10.0127;0.0075;0.999;0.0
25/05/2032;Zone B;0;15382.6792;2000.2488;13.5946;30.0335;10.0127;0.0075;0.999;0.0
26/05/2032;Zone B;0;15382.3461;2000.2487;13.5914;30.0287;10.0126;0.0075;0.999;0.0
27/05/2032;Zone B;1;15382.0131;2000.2485;13.5882;30.0239;10.0126;0.0075;0.999;0.0
28/05/2032;Zone B;1;15381.6801;2000.2483;13.5851;30.0191;10.0126;0.0075;0.999;0.0
29/05/2032;Zone B;0;15381.3472;2000.2481;13.5819;30.0143;10.0126;0.0075;0.999;0.0
30/05/2032;Zone B;0;15381.0142;2000.2479;13.5787;30.0095;10.0125;0.0075;0.999;0.0
31/05/2032;Zone B;0;15380.6813;2000.2477;13.5756;30.0047;10.0125;0.0075;0.999;0.0
01/06/2032;Zone B;0;15380.3484;2000.2475;13.5724;29.9999;10.0125;0.0075;0.999;0.0
02/06/2032;Zone B;0;15380.0155;2000.2473;13.5692;29.9951;10.0124;0.0075;0.999;0.0
03/06/2032;Zone B;1;15379.6827;2000.2471;13.5661;29.9903;10.0124;0.0075;0.999;0.0
04/06/2032;Zone B;1;15379.3498;2000.247;13.5629;29.9855;10.0124;0.0075;0.999;0.0
05/06/2032;Zone B;1;15379.017;2000.2468;13.5598;29.9807;10.0123;0.0075;0.999;0.0
06/06/2032;Zone B;1;15378.6842;2000.2466;13.5566;29.9759;10.0123;0.0075;0.999;0.0
07/06/2032;Zone B;0;15378.3514;2000.2464;13.5535;29.9711;10.0123;0.0075;0.999;0.0
08/06/2032;Zone B;0;15378.0186;2000.2462;13.5504;29.9663;10.0122;0.0075;0.999;0.0
09/06/2032;Zone B;1;15377.6859;2000.246;13.5472;29.9615;10.0122;0.0075;0.9989;0.0
10/06/2032;Zone B;0;15377.3532;2000.2458;13.5441;29.9568;10.0122;0.0075;0.9989;0.0
11/06/2032;Zone B;0;15377.0205;2000.2456;13.541;29.952;10.0121;0.0074;0.9989;0.0
12/06/2032;Zone B;0;15376.6878;2000.2454;13.5378;29.9472;10.0121;0.0074;0.9989;0.0
13/06/2032;Zone B;1;15376.3551;2000.2453;13.5347;29.9424;10.0121;0.0074;0.9989;0.0
14/06/2032;Zone B;0;15376.0225;2000.2451;13.5316;29.9377;10.012;0.0074;0.9989;0.0
15/06/2032;Zone B;1;15375.6899;2000.2449;13.5285;29.9329;10.012;0.0074;0.9989;0.0
16/06/2032;Zone B;0;15375.3573;2000.2447;13.5254;29.9281;10.012;0.0074;0.9989;0.0
17/06/2032;Zone B;0;15375.0247;2000.2445;13.5222;29.9234;10.0119;0.0074;0.9989;0.0
18/06/2032;Zone B;1;15374.6921;2000.2443;13.5191;29.9186;10.0119;0.0074;0.9989;0.0
19/06/2032;Zone B;0;15374.3596;2000.2441;13.516;29.9138;10.0119;0.0074;0.9989;0.0
20/06/2032;Zone B;0;15374.0271;2000.244;13.5129;29.9091;10.0119;0.0074;0.9989;0.0
21/06/2032;Zone B;0;15373.6946;2000.2438;13.5098;29.9043;10.0118;0.0074;0.9989;0.0
22/06/2032;Zone B;0;15373.3621;2000.2436;13.5067;29.8996;10.0118;0.0074;0.9989;0.0
23/06/2032;Zone B;1;15373.0297;2000.2434;13.5036;29.8948;10.0118;0.0074;0.9989;0.0
24/06/2032;Zone B;1;15372.6972;2000.2432;13.5005;29.8901;10.0117;0.0074;0.9988;0.0
25/06/2032;Zone B;0;15372.3648;2000.243;13.4974;29.8853;10.0117;0.0074;0.9988;0.0
26/06/2032;Zone B;1;15372.0324;2000.2428;13.4943;29.8806;10.0117;0.0074;0.9988;0.0
27/06/2032;Zone B;0;15371.7001;2000.2426;13.4912;29.8758;10.0116;0.0074;0.9988;0.0
28/06/2032;Zone B;1;15371.3677;2000.2425;13.4882;29.8711;10.0116;0.0074;0.9988;0.0
29/06/2032;Zone B;1;15371.0354;2000.2423;13.4851;29.8663;10.0116;0.0074;0.9988;0.0
30/06/2032;Zone B;0;15370.7031;2000.2421;13.482;29.8616;10.0115;0.0074;0.9988;0.0
01/07/2032;Zone B;1;15370.3708;2000.2419;13.4789;29.8569;10.0115;0.0073;0.9988;0.0
02/07/2032;Zone B;0;15370.0385;2000.2417;13.4759;29.8522;10.0115;0.0073;0.9988;0.0
03/07/2032;Zone B;0;15369.7063;2000.2415;13.4728;29.8474;10.0114;0.0073;0.9988;0.0
04/07/2032;Zone B;0;15369.374;2000.2414;13.4697;29.8427;10.0114;0.0073;0.9988;0.0
05/07/2032;Zone B;0;15369.0418;2000.2412;13.4666;29.838;10.0114;0.0073;0.9988;0.0
06/07/2032;Zone B;1;15368.7096;2000.241;13.4636;29.8332;10.0114;0.0073;0.9988;0.0
07/07/2032;Zone B;0;15368.3775;2000.2408;13.4605;29.8285;10.0113;0.0073;0.9988;0.0
08/07/2032;Zone B;0;15368.0453;2000.2406;13.4575;29.8238;10.0113;0.0073;0.9988;0.0
09/07/2032;Zone B;0;15367.7132;2000.2404;13.4544;29.8191;10.0113;0.0073;0.9987;0.0
10/07/2032;Zone B;0;15367.3811;2000.2402;13.4514;29.8144;10.0112;0.0073;0.9987;0.0
11/07/2032;Zone B;0;15367.049;2000.2401;13.4483;29.8097;10.0112;0.0073;0.9987;0.0
12/07/2032;Zone B;0;15366.717;2000.2399;13.4453;29.805;10.0112;0.0073;0.9987;0.0
13/07/2032;Zone B;0;15366.3849;2000.2397;13.4422;29.8003;10.0111;0.0073;0.9987;0.0
14/07/2032;Zone B;1;15366.0529;2000.2395;13.4392;29.7956;10.0111;0.0073;0.9987;0.0
15/07/2032;Zone B;1;15365.7209;2000.2393;13.4361;29.7909;10.0111;0.0073;0.9987;0.0
16/07/2032;Zone B;0;15365.3889;2000.2391;13.4331;29.7862;10.011;0.0073;0.9987;0.0
17/07/2032;Zone B;1;15365.0569;2000.239;13.4301;29.7815;10.011;0.0073;0.9987;0.0
18/07/2032;Zone B;1;15364.725;2000.2388;13.427;29.7768;10.011;0.0073;0.9987;0.0
19/07/2032;Zone B;1;15364.3931;2000.2386;13.424;29.7721;10.011;0.0073;0.9987;0.0
20/07/2032;Zone B;0;15364.0612;2000.2384;13.421;29.7674;10.0109;0.0073;0.9987;0.0
21/07/2032;Zone B;1;15363.7293;2000.2382;13.418;29.7627;10.0109;0.0072;0.9987;0.0
22/07/2032;Zone B;0;15363.3974;2000.2381;13.4149;29.758;10.0109;0.0072;0.9987;0.0
23/07/2032;Zone B;1;15363.0656;2000.2379;13.4119;29.7533;10.0108;0.0072;0.9987;0.0
24/07/2032;Zone B;0;15362.7338;2000.2377;13.4089;29.7486;10.0108;0.0072;0.9987;0.0
25/07/2032;Zone B;0;15362.402;2000.2375;13.4059;29.744;10.0108;0.0072;0.9986;0.0
26/07/2032;Zone B;0;15362.0702;2000.2373;13.4029;29.7393;10.0107;0.0072;0.9986;0.0
27/07/2032;Zone B;1;15361.7385;2000.2371;13.3999;29.7346;10.0107;0.0072;0.9986;0.0
28/07/2032;Zone B;0;15361.4067;2000.237;13.3969;29.7299;10.0107;0.0072;0.9986;0.0
29/07/2032;Zone B;0;15361.075;2000.2368;13.3939;29.7253;10.0107;0.0072;0.9986;0.0
30/07/2032;Zone B;0;15360.7433;2000.2366;13.3909;29.7206;10.0106;0.0072;0.9986;0.0
31/07/2032;Zone B;0;15360.4116;2000.2364;13.3879;29.7159;10.0106;0.0072;0.9986;0.0
01/08/2032;Zone B;0;15360.08;2000.2362;13.3849;29.7113;10.0106;0.0072;0.9986;0.0
02/08/2032;Zone B;0;15359.7483;2000.2361;13.3819;29.7066;10.0105;0.0072;0.9986;0.0
03/08/2032;Zone B;0;15359.4167;2000.2359;13.3789;29.702;10.0105;0.0072;0.9986;0.0
04/08/2032;Zone B;0;15359.0851;2000.2357;13.3759;29.6973;10.0105;0.0072;0.9986;0.0
05/08/2032;Zone B;0;15358.7536;2000.2355;13.373;29.6926;10.0104;0.0072;0.9986;0.0
06/08/2032;Zone B;0;15358.422;2000.2353;13.37;29.688;10.0104;0.0072;0.9986;0.0
07/08/2032;Zone B;0;15358.0905;2000.2352;13.367;29.6833;10.0104;0.0072;0.9986;0.0
08/08/2032;Zone B;1;15357.759;2000.235;13.364;29.6787;10.0104;0.0072;0.9986;0.0
09/08/2032;Zone B;0;15357.4275;2000.2348;13.361;29.674;10.0103;0.0072;0.9985;0.0
10/08/2032;Zone B;0;15357.096;2000.2346;13.3581;29.6694;10.0103;0.0071;0.9985;0.0
11/08/2032;Zone B;0;15356.7646;2000.2344;13.3551;29.6648;10.0103;0.0071;0.9985;0.0
12/08/2032;Zone B;1;15356.4331;2000.2343;13.3521;29.6601;10.0102;0.0071;0.9985;0.0
13/08/2032;Zone B;0;15356.1017;2000.2341;13.3492;29.6555;10.0102;0.0071;0.9985;0.0
14/08/2032;Zone B;0;15355.7703;2000.2339;13.3462;29.6509;10.0102;0.0071;0.9985;0.0
15/08/2032;Zone B;1;15355.439;2000.2337;13.3433;29.6462;10.0102;0.0071;0.9985;0.0
16/08/2032;Zone B;0;15355.1076;2000.2335;13.3403;29.6416;10.0101;0.0071;0.9985;0.0
17/08/2032;Zone B;1;15354.7763;2000.2334;13.3374;29.637;10.0101;0.0071;0.9985;0.0
18/08/2032;Zone B;0;15354.445;2000.2332;13.3344;29.6323;10.0101;0.0071;0.9985;0.0
19/08/2032;Zone B;0;15354.1137;2000.233;13.3315;29.6277;10.01;0.0071;0.9985;0.0
20/08/2032;Zone B;1;15353.7825;2000.2328;13.3285;29.6231;10.01;0.0071;0.9985;0.0
21/08/2032;Zone B;1;15353.4512;2000.2327;13.3256;29.6185;10.01;0.0071;0.9985;0.0
22/08/2032;Zone B;0;15353.12;2000.2325;13.3227;29.6139;10.0099;0.0071;0.9985;0.0
23/08/2032;Zone B;1;15352.7888;2000.2323;13.3197;29.6092;10.0099;0.0071;0.9985;0.0
24/08/2032;Zone B;0;15352.4576;2000.2321;13.3168;29.6046;10.0099;0.0071;0.9984;0.0
25/08/2032;Zone B;0;15352.1264;2000.2319;13.3139;29.6;10.0099;0.0071;0.9984;0.0
26/08/2032;Zone B;0;15351.7953;2000.2318;13.3109;29.5954;10.0098;0.0071;0.9984;0.0
27/08/2032;Zone B;1;15351.4642;2000.2316;13.308;29.5908;10.0098;0.0071;0.9984;0.0
28/08/2032;Zone B;0;15351.1331;2000.2314;13.3051;29.5862;10.0098;0.0071;0.9984;0.0
29/08/2032;Zone B;0;15350.802;2000.2312;13.3022;29.5816;10.0097;0.0071;0.9984;0.0
30/08/2032;Zone B;1;15350.4709;2000.2311;13.2992;29.577;10.0097;0.0071;0.9984;0.0
31/08/2032;Zone B;1;15350.1399;2000.2309;13.2963;29.5724;10.0097;0.007;0.9984;0.0
01/09/2032;Zone B;1;15349.8089;2000.2307;13.2934;29.5678;10.0097;0.007;0.9984;0.0
02/09/2032;Zone B;0;15349.4779;2000.2305;13.2905;29.5632;10.0096;0.007;0.9984;0.0
03/09/2032;Zone B;1;15349.1469;2000.2304;13.2876;29.5586;10.0096;0.007;0.9984;0.0
04/09/2032;Zone B;1;15348.8159;2000.2302;13.2847;29.554;10.0096;0.007;0.9984;0.0
05/09/2032;Zone B;0;15348.485;2000.23;13.2818;29.5495;10.0095;0.007;0.9984;0.0
06/09/2032;Zone B;0;15348.1541;2000.2298;13.2789;29.5449;10.0095;0.007;0.9984;0.0
07/09/2032;Zone B;0;15347.8232;2000.2296;13.276;29.5403;10.0095;0.007;0.9984;0.0
08/09/2032;Zone B;0;15347.4923;2000.2295;13.2731;29.5357;10.0095;0.007;0.9983;0.0
09/09/2032;Zone B;1;15347.1615;2000.2293;13.2702;29.5311;10.0094;0.007;0.9983;0.0
10/09/2032;Zone B;0;15346.8306;2000.2291;13.2673;29.5266;10.0094;0.007;0.9983;0.0
11/09/2032;Zone B;1;15346.4998;2000.2289;13.2644;29.522;10.0094;0.007;0.9983;0.0
12/09/2032;Zone B;0;15346.169;2000.2288;13.2616;29.5174;10.0093;0.007;0.9983;0.0
13/09/2032;Zone B;0;15345.8382;2000.2286;13.2587;29.5129;10.0093;0.007;0.9983;0.0
14/09/2032;Zone B;1;15345.5075;2000.2284;13.2558;29.5083;10.0093;0.007;0.9983;0.0
15/09/2032;Zone B;0;15345.1768;2000.2282;13.2529;29.5037;10.0093;0.007;0.9983;0.0
16/09/2032;Zone B;0;15344.846;2000.2281;13.25;29.4992;10.0092;0.007;0.9983;0.0
17/09/2032;Zone B;1;15344.5153;2000.2279;13.2472;29.4946;10.0092;0.007;0.9983;0.0
18/09/2032;Zone B;0;15344.1847;2000.2277;13.2443;29.49;10.0092;0.007;0.9983;0.0
19/09/2032;Zone B;0;15343.854;2000.2275;13.2414;29.4855;10.0092;0.007;0.9983;0.0
20/09/2032;Zone B;0;15343.5234;2000.2274;13.2386;29.4809;10.0091;0.007;0.9983;0.0
21/09/2032;Zone B;0;15343.1928;2000.2272;13.2357;29.4764;10.0091;0.0069;0.9983;0.0
22/09/2032;Zone B;0;15342.8622;2000.227;13.2329;29.4718;10.0091;0.0069;0.9983;0.0
23/09/2032;Zone B;1;15342.5316;2000.2268;13.23;29.4673;10.009;0.0069;0.9983;0.0
24/09/2032;Zone B;1;15342.2011;2000.2267;13.2271;29.4628;10.009;0.0069;0.9982;0.0
25/09/2032;Zone B;0;15341.8705;2000.2265;13.2243;29.4582;10.009;0.0069;0.9982;0.0
26/09/2032;Zone B;1;15341.54;2000.2263;13.2214;29.4537;10.009;0.0069;0.9982;0.0
27/09/2032;Zone B;0;15341.2096;2000.2262;13.2186;29.4491;10.0089;0.0069;0.9982;0.0
