Date;Zone Name;% Electric Cars;Average Consumption (kWh/km);Average Daily Distance (km/day)
01/06/2021;Zone E;0.42;0.01744033;38.77
02/06/2021;Zone E;0.42;0.01743841;38.77
03/06/2021;Zone E;0.42;0.01743648;38.77
04/06/2021;Zone E;0.42;0.01743456;38.77
05/06/2021;Zone E;0.42;0.01743264;38.77
06/06/2021;Zone E;0.42;0.01743071;38.77
07/06/2021;Zone E;0.42;0.01742879;38.77
08/06/2021;Zone E;0.42;0.01742687;38.77
09/06/2021;Zone E;0.42;0.01742495;38.77
10/06/2021;Zone E;0.42;0.01742302;38.78
11/06/2021;Zone E;0.42;0.0174211;38.78
12/06/2021;Zone E;0.42;0.01741918;38.78
13/06/2021;Zone E;0.42;0.01741726;38.78
14/06/2021;Zone E;0.42;0.01741534;38.78
15/06/2021;Zone E;0.42;0.01741342;38.78
16/06/2021;Zone E;0.42;0.0174115;38.78
17/06/2021;Zone E;0.42;0.01740958;38.78
18/06/2021;Zone E;0.42;0.01740765;38.78
19/06/2021;Zone E;0.42;0.01740573;38.78
20/06/2021;Zone E;0.42;0.01740381;38.79
21/06/2021;Zone E;0.42;0.01740189;38.79
22/06/2021;Zone E;0.42;0.01739997;38.79
23/06/2021;Zone E;0.42;0.01739806;38.79
24/06/2021;Zone E;0.42;0.01739614;38.79
25/06/2021;Zone E;0.42;0.01739422;38.79
26/06/2021;Zone E;0.42;0.0173923;38.79
27/06/2021;Zone E;0.42;0.01739038;38.79
28/06/2021;Zone E;0.42;0.01738846;38.79
29/06/2021;Zone E;0.42;0.01738654;38.8
30/06/2021;Zone E;0.42;0.01738463;38.8
01/07/2021;Zone E;0.42;0.01738271;38.8
02/07/2021;Zone E;0.42;0.01738079;38.8
03/07/2021;Zone E;0.42;0.01737887;38.8
04/07/2021;Zone E;0.42;0.01737696;38.8
05/07/2021;Zone E;0.42;0.01737504;38.8
06/07/2021;Zone E;0.42;0.01737312;38.8
07/07/2021;Zone E;0.42;0.01737121;38.8
08/07/2021;Zone E;0.42;0.01736929;38.8
09/07/2021;Zone E;0.42;0.01736737;38.81
10/07/2021;Zone E;0.42;0.01736546;38.81
11/07/2021;Zone E;0.42;0.01736354;38.81
12/07/2021;Zone E;0.42;0.01736163;38.81
13/07/2021;Zone E;0.42;0.01735971;38.81
14/07/2021;Zone E;0.42;0.0173578;38.81
15/07/2021;Zone E;0.42;0.01735588;38.81
16/07/2021;Zone E;0.42;0.01735397;38.81
17/07/2021;Zone E;0.42;0.01735205;38.81
18/07/2021;Zone E;0.42;0.01735014;38.81
19/07/2021;Zone E;0.42;0.01734822;38.82
20/07/2021;Zone E;0.42;0.01734631;38.82
21/07/2021;Zone E;0.42;0.0173444;38.82
22/07/2021;Zone E;0.42;0.01734248;38.82
23/07/2021;Zone E;0.42;0.01734057;38.82
24/07/2021;Zone E;0.42;0.01733866;38.82
25/07/2021;Zone E;0.42;0.01733675;38.82
26/07/2021;Zone E;0.42;0.01733483;38.82
27/07/2021;Zone E;0.42;0.01733292;38.82
28/07/2021;Zone E;0.42;0.01733101;38.82
29/07/2021;Zone E;0.42;0.0173291;38.83
30/07/2021;Zone E;0.42;0.01732718;38.83
31/07/2021;Zone E;0.42;0.01732527;38.83
01/08/2021;Zone E;0.42;0.01732336;38.83
02/08/2021;Zone E;0.42;0.01732145;38.83
03/08/2021;Zone E;0.42;0.01731954;38.83
04/08/2021;Zone E;0.42;0.01731763;38.83
05/08/2021;Zone E;0.42;0.01731572;38.83
06/08/2021;Zone E;0.42;0.01731381;38.83
07/08/2021;Zone E;0.42;0.0173119;38.83
08/08/2021;Zone E;0.42;0.01730999;38.84
09/08/2021;Zone E;0.42;0.01730808;38.84
10/08/2021;Zone E;0.42;0.01730617;38.84
11/08/2021;Zone E;0.42;0.01730426;38.84
12/08/2021;Zone E;0.42;0.01730235;38.84
13/08/2021;Zone E;0.42;0.01730044;38.84
14/08/2021;Zone E;0.42;0.01729854;38.84
15/08/2021;Zone E;0.42;0.01729663;38.84
16/08/2021;Zone E;0.42;0.01729472;38.84
17/08/2021;Zone E;0.42;0.01729281;38.84
18/08/2021;Zone E;0.42;0.0172909;38.85
19/08/2021;Zone E;0.42;0.017289;38.85
20/08/2021;Zone E;0.42;0.01728709;38.85
21/08/2021;Zone E;0.42;0.01728518;38.85
22/08/2021;Zone E;0.42;0.01728328;38.85
23/08/2021;Zone E;0.42;0.01728137;38.85
24/08/2021;Zone E;0.42;0.01727946;38.85
25/08/2021;Zone E;0.42;0.01727756;38.85
26/08/2021;Zone E;0.42;0.01727565;38.85
27/08/2021;Zone E;0.42;0.01727375;38.85
28/08/2021;Zone E;0.42;0.01727184;38.86
29/08/2021;Zone E;0.42;0.01726993;38.86
30/08/2021;Zone E;0.42;0.01726803;38.86
31/08/2021;Zone E;0.42;0.01726612;38.86
01/09/2021;Zone E;0.42;0.01726422;38.86
02/09/2021;Zone E;0.42;0.01726232;38.86
03/09/2021;Zone E;0.42;0.01726041;38.86
04/09/2021;Zone E;0.42;0.01725851;38.86
05/09/2021;Zone E;0.42;0.0172566;38.86
06/09/2021;Zone E;0.42;0.0172547;38.87
07/09/2021;Zone E;0.42;0.0172528;38.87
08/09/2021;Zone E;0.42;0.01725089;38.87
09/09/2021;Zone E;0.42;0.01724899;38.87
10/09/2021;Zone E;0.42;0.01724709;38.87
11/09/2021;Zone E;0.42;0.01724518;38.87
12/09/2021;Zone E;0.42;0.01724328;38.87
13/09/2021;Zone E;0.42;0.01724138;38.87
14/09/2021;Zone E;0.42;0.01723948;38.87
15/09/2021;Zone E;0.42;0.01723758;38.87
16/09/2021;Zone E;0.42;0.01723567;38.88
17/09/2021;Zone E;0.42;0.01723377;38.88
18/09/2021;Zone E;0.42;0.01723187;38.88
19/09/2021;Zone E;0.42;0.01722997;38.88
20/09/2021;Zone E;0.42;0.01722807;38.88
21/09/2021;Zone E;0.43;0.01722617;38.88
22/09/2021;Zone E;0.43;0.01722427;38.88
23/09/2021;Zone E;0.43;0.01722237;38.88
24/09/2021;Zone E;0.43;0.01722047;38.88
25/09/2021;Zone E;0.43;0.01721857;38.88
26/09/2021;Zone E;0.43;0.01721667;38.89
27/09/2021;Zone E;0.43;0.01721477;38.89
28/09/2021;Zone E;0.43;0.01721287;38.89
29/09/2021;Zone E;0.43;0.01721097;38.89
30/09/2021;Zone E;0.43;0.01720908;38.89
01/10/2021;Zone E;0.43;0.01720718;38.89
02/10/2021;Zone E;0.43;0.01720528;38.89
03/10/2021;Zone E;0.43;0.01720338;38.89
04/10/2021;Zone E;0.43;0.01720148;38.89
05/10/2021;Zone E;0.43;0.01719959;38.89
06/10/2021;Zone E;0.43;0.01719769;38.9
07/10/2021;Zone E;0.43;0.01719579;38.9
08/10/2021;Zone E;0.43;0.01719389;38.9
09/10/2021;Zone E;0.43;0.017192;38.9
10/10/2021;Zone E;0.43;0.0171901;38.9
11/10/2021;Zone E;0.43;0.0171882;38.9
12/10/2021;Zone E;0.43;0.01718631;38.9
13/10/2021;Zone E;0.43;0.01718441;38.9
14/10/2021;Zone E;0.43;0.01718252;38.9
15/10/2021;Zone E;0.43;0.01718062;38.9
16/10/2021;Zone E;0.43;0.01717873;38.91
17/10/2021;Zone E;0.43;0.01717683;38.91
18/10/2021;Zone E;0.43;0.01717494;38.91
19/10/2021;Zone E;0.43;0.01717304;38.91
20/10/2021;Zone E;0.43;0.01717115;38.91
21/10/2021;Zone E;0.43;0.01716925;38.91
22/10/2021;Zone E;0.43;0.01716736;38.91
23/10/2021;Zone E;0.43;0.01716547;38.91
24/10/2021;Zone E;0.43;0.01716357;38.91
25/10/2021;Zone E;0.43;0.01716168;38.91
26/10/2021;Zone E;0.43;0.01715979;38.92
27/10/2021;Zone E;0.43;0.01715789;38.92
28/10/2021;Zone E;0.43;0.017156;38.92
29/10/2021;Zone E;0.43;0.01715411;38.92
30/10/2021;Zone E;0.43;0.01715222;38.92
31/10/2021;Zone E;0.43;0.01715032;38.92
01/11/2021;Zone E;0.43;0.01714843;38.92
02/11/2021;Zone E;0.43;0.01714654;38.92
03/11/2021;Zone E;0.43;0.01714465;38.92
04/11/2021;Zone E;0.43;0.01714276;38.92
05/11/2021;Zone E;0.43;0.01714087;38.93
06/11/2021;Zone E;0.43;0.01713897;38.93
07/11/2021;Zone E;0.43;0.01713708;38.93
08/11/2021;Zone E;0.43;0.01713519;38.93
09/11/2021;Zone E;0.43;0.0171333;38.93
10/11/2021;Zone E;0.43;0.01713141;38.93
11/11/2021;Zone E;0.43;0.01712952;38.93
12/11/2021;Zone E;0.43;0.01712763;38.93
13/11/2021;Zone E;0.43;0.01712574;38.93
14/11/2021;Zone E;0.43;0.01712386;38.94
15/11/2021;Zone E;0.43;0.01712197;38.94
16/11/2021;Zone E;0.43;0.01712008;38.94
17/11/2021;Zone E;0.43;0.01711819;38.94
18/11/2021;Zone E;0.43;0.0171163;38.94
19/11/2021;Zone E;0.43;0.01711441;38.94
20/11/2021;Zone E;0.43;0.01711252;38.94
21/11/2021;Zone E;0.43;0.01711064;38.94
22/11/2021;Zone E;0.43;0.01710875;38.94
23/11/2021;Zone E;0.43;0.01710686;38.94
24/11/2021;Zone E;0.43;0.01710498;38.95
25/11/2021;Zone E;0.43;0.01710309;38.95
26/11/2021;Zone E;0.43;0.0171012;38.95
27/11/2021;Zone E;0.43;0.01709932;38.95
28/11/2021;Zone E;0.43;0.01709743;38.95
29/11/2021;Zone E;0.43;0.01709554;38.95
30/11/2021;Zone E;0.43;0.01709366;38.95
01/12/2021;Zone E;0.43;0.01709177;38.95
02/12/2021;Zone E;0.43;0.01708989;38.95
03/12/2021;Zone E;0.43;0.017088;38.95
04/12/2021;Zone E;0.43;0.01708612;38.96
05/12/2021;Zone E;0.43;0.01708423;38.96
06/12/2021;Zone E;0.43;0.01708235;38.96
07/12/2021;Zone E;0.43;0.01708046;38.96
08/12/2021;Zone E;0.43;0.01707858;38.96
09/12/2021;Zone E;0.43;0.01707669;38.96
10/12/2021;Zone E;0.43;0.01707481;38.96
11/12/2021;Zone E;0.43;0.01707293;38.96
12/12/2021;Zone E;0.43;0.01707104;38.96
13/12/2021;Zone E;0.43;0.01706916;38.96
14/12/2021;Zone E;0.43;0.01706728;38.97
15/12/2021;Zone E;0.43;0.01706539;38.97
16/12/2021;Zone E;0.43;0.01706351;38.97
17/12/2021;Zone E;0.43;0.01706163;38.97
18/12/2021;Zone E;0.43;0.01705975;38.97
19/12/2021;Zone E;0.43;0.01705787;38.97
20/12/2021;Zone E;0.43;0.01705598;38.97
21/12/2021;Zone E;0.43;0.0170541;38.97
22/12/2021;Zone E;0.43;0.01705222;38.97
23/12/2021;Zone E;0.43;0.01705034;38.97
24/12/2021;Zone E;0.43;0.01704846;38.98
25/12/2021;Zone E;0.43;0.01704658;38.98
26/12/2021;Zone E;0.43;0.0170447;38.98
27/12/2021;Zone E;0.43;0.01704282;38.98
28/12/2021;Zone E;0.43;0.01704094;38.98
29/12/2021;Zone E;0.43;0.01703906;38.98
30/12/2021;Zone E;0.43;0.01703718;38.98
31/12/2021;Zone E;0.43;0.0170353;38.98
01/01/2022;Zone E;0.43;0.01703337;38.98
02/01/2022;Zone E;0.43;0.01703145;38.98
03/01/2022;Zone E;0.43;0.01702952;38.99
04/01/2022;Zone E;0.43;0.0170276;38.99
05/01/2022;Zone E;0.43;0.01702567;38.99
06/01/2022;Zone E;0.43;0.01702375;38.99
07/01/2022;Zone E;0.43;0.01702182;38.99
08/01/2022;Zone E;0.43;0.0170199;38.99
09/01/2022;Zone E;0.43;0.01701797;38.99
10/01/2022;Zone E;0.43;0.01701605;38.99
11/01/2022;Zone E;0.43;0.01701413;38.99
12/01/2022;Zone E;0.43;0.0170122;39.0
13/01/2022;Zone E;0.43;0.01701028;39.0
14/01/2022;Zone E;0.43;0.01700836;39.0
15/01/2022;Zone E;0.43;0.01700643;39.0
16/01/2022;Zone E;0.43;0.01700451;39.0
17/01/2022;Zone E;0.43;0.01700259;39.0
18/01/2022;Zone E;0.43;0.01700067;39.0
19/01/2022;Zone E;0.43;0.01699874;39.0
20/01/2022;Zone E;0.43;0.01699682;39.0
21/01/2022;Zone E;0.43;0.0169949;39.0
22/01/2022;Zone E;0.43;0.01699298;39.01
23/01/2022;Zone E;0.43;0.01699106;39.01
24/01/2022;Zone E;0.43;0.01698914;39.01
25/01/2022;Zone E;0.43;0.01698722;39.01
26/01/2022;Zone E;0.43;0.0169853;39.01
27/01/2022;Zone E;0.43;0.01698338;39.01
28/01/2022;Zone E;0.43;0.01698146;39.01
29/01/2022;Zone E;0.43;0.01697954;39.01
30/01/2022;Zone E;0.43;0.01697762;39.01
31/01/2022;Zone E;0.43;0.0169757;39.01
01/02/2022;Zone E;0.43;0.01697378;39.02
02/02/2022;Zone E;0.43;0.01697186;39.02
03/02/2022;Zone E;0.43;0.01696994;39.02
04/02/2022;Zone E;0.43;0.01696802;39.02
05/02/2022;Zone E;0.43;0.0169661;39.02
06/02/2022;Zone E;0.43;0.01696419;39.02
07/02/2022;Zone E;0.43;0.01696227;39.02
08/02/2022;Zone E;0.43;0.01696035;39.02
09/02/2022;Zone E;0.43;0.01695843;39.02
10/02/2022;Zone E;0.43;0.01695652;39.02
11/02/2022;Zone E;0.43;0.0169546;39.03
12/02/2022;Zone E;0.43;0.01695268;39.03
13/02/2022;Zone E;0.43;0.01695077;39.03
14/02/2022;Zone E;0.43;0.01694885;39.03
15/02/2022;Zone E;0.43;0.01694693;39.03
16/02/2022;Zone E;0.43;0.01694502;39.03
17/02/2022;Zone E;0.43;0.0169431;39.03
18/02/2022;Zone E;0.43;0.01694119;39.03
19/02/2022;Zone E;0.43;0.01693927;39.03
20/02/2022;Zone E;0.43;0.01693736;39.03
21/02/2022;Zone E;0.43;0.01693544;39.04
22/02/2022;Zone E;0.43;0.01693353;39.04
23/02/2022;Zone E;0.43;0.01693161;39.04
24/02/2022;Zone E;0.43;0.0169297;39.04
25/02/2022;Zone E;0.43;0.01692778;39.04
26/02/2022;Zone E;0.43;0.01692587;39.04
27/02/2022;Zone E;0.43;0.01692396;39.04
28/02/2022;Zone E;0.43;0.01692204;39.04
01/03/2022;Zone E;0.43;0.01692013;39.04
02/03/2022;Zone E;0.43;0.01691822;39.04
03/03/2022;Zone E;0.43;0.0169163;39.05
04/03/2022;Zone E;0.43;0.01691439;39.05
05/03/2022;Zone E;0.43;0.01691248;39.05
06/03/2022;Zone E;0.43;0.01691057;39.05
07/03/2022;Zone E;0.43;0.01690866;39.05
08/03/2022;Zone E;0.43;0.01690674;39.05
09/03/2022;Zone E;0.43;0.01690483;39.05
10/03/2022;Zone E;0.43;0.01690292;39.05
11/03/2022;Zone E;0.43;0.01690101;39.05
12/03/2022;Zone E;0.43;0.0168991;39.06
13/03/2022;Zone E;0.43;0.01689719;39.06
14/03/2022;Zone E;0.43;0.01689528;39.06
15/03/2022;Zone E;0.43;0.01689337;39.06
16/03/2022;Zone E;0.43;0.01689146;39.06
17/03/2022;Zone E;0.43;0.01688955;39.06
18/03/2022;Zone E;0.43;0.01688764;39.06
19/03/2022;Zone E;0.43;0.01688573;39.06
20/03/2022;Zone E;0.43;0.01688382;39.06
21/03/2022;Zone E;0.43;0.01688191;39.06
22/03/2022;Zone E;0.43;0.01688001;39.07
23/03/2022;Zone E;0.43;0.0168781;39.07
24/03/2022;Zone E;0.43;0.01687619;39.07
25/03/2022;Zone E;0.43;0.01687428;39.07
26/03/2022;Zone E;0.43;0.01687237;39.07
27/03/2022;Zone E;0.43;0.01687047;39.07
28/03/2022;Zone E;0.43;0.01686856;39.07
29/03/2022;Zone E;0.43;0.01686665;39.07
30/03/2022;Zone E;0.43;0.01686475;39.07
31/03/2022;Zone E;0.43;0.01686284;39.07
01/04/2022;Zone E;0.43;0.01686093;39.08
02/04/2022;Zone E;0.43;0.01685903;39.08
03/04/2022;Zone E;0.43;0.01685712;39.08
04/04/2022;Zone E;0.43;0.01685521;39.08
05/04/2022;Zone E;0.43;0.01685331;39.08
06/04/2022;Zone E;0.43;0.0168514;39.08
07/04/2022;Zone E;0.43;0.0168495;39.08
08/04/2022;Zone E;0.43;0.01684759;39.08
09/04/2022;Zone E;0.43;0.01684569;39.08
10/04/2022;Zone E;0.43;0.01684378;39.08
11/04/2022;Zone E;0.43;0.01684188;39.09
12/04/2022;Zone E;0.43;0.01683998;39.09
13/04/2022;Zone E;0.43;0.01683807;39.09
14/04/2022;Zone E;0.43;0.01683617;39.09
15/04/2022;Zone E;0.43;0.01683427;39.09
16/04/2022;Zone E;0.43;0.01683236;39.09
17/04/2022;Zone E;0.43;0.01683046;39.09
18/04/2022;Zone E;0.43;0.01682856;39.09
19/04/2022;Zone E;0.43;0.01682665;39.09
20/04/2022;Zone E;0.43;0.01682475;39.09
21/04/2022;Zone E;0.43;0.01682285;39.1
22/04/2022;Zone E;0.43;0.01682095;39.1
23/04/2022;Zone E;0.43;0.01681905;39.1
24/04/2022;Zone E;0.43;0.01681714;39.1
25/04/2022;Zone E;0.43;0.01681524;39.1
26/04/2022;Zone E;0.44;0.01681334;39.1
27/04/2022;Zone E;0.44;0.01681144;39.1
28/04/2022;Zone E;0.44;0.01680954;39.1
29/04/2022;Zone E;0.44;0.01680764;39.1
30/04/2022;Zone E;0.44;0.01680574;39.11
01/05/2022;Zone E;0.44;0.01680384;39.11
02/05/2022;Zone E;0.44;0.01680194;39.11
03/05/2022;Zone E;0.44;0.01680004;39.11
04/05/2022;Zone E;0.44;0.01679814;39.11
05/05/2022;Zone E;0.44;0.01679624;39.11
06/05/2022;Zone E;0.44;0.01679434;39.11
07/05/2022;Zone E;0.44;0.01679245;39.11
08/05/2022;Zone E;0.44;0.01679055;39.11
09/05/2022;Zone E;0.44;0.01678865;39.11
10/05/2022;Zone E;0.44;0.01678675;39.12
11/05/2022;Zone E;0.44;0.01678485;39.12
12/05/2022;Zone E;0.44;0.01678296;39.12
13/05/2022;Zone E;0.44;0.01678106;39.12
14/05/2022;Zone E;0.44;0.01677916;39.12
15/05/2022;Zone E;0.44;0.01677726;39.12
16/05/2022;Zone E;0.44;0.01677537;39.12
17/05/2022;Zone E;0.44;0.01677347;39.12
18/05/2022;Zone E;0.44;0.01677157;39.12
19/05/2022;Zone E;0.44;0.01676968;39.12
20/05/2022;Zone E;0.44;0.01676778;39.13
21/05/2022;Zone E;0.44;0.01676589;39.13
22/05/2022;Zone E;0.44;0.01676399;39.13
23/05/2022;Zone E;0.44;0.0167621;39.13
24/05/2022;Zone E;0.44;0.0167602;39.13
25/05/2022;Zone E;0.44;0.01675831;39.13
26/05/2022;Zone E;0.44;0.01675641;39.13
27/05/2022;Zone E;0.44;0.01675452;39.13
28/05/2022;Zone E;0.44;0.01675262;39.13
29/05/2022;Zone E;0.44;0.01675073;39.13
30/05/2022;Zone E;0.44;0.01674884;39.14
31/05/2022;Zone E;0.44;0.01674694;39.14
01/06/2022;Zone E;0.44;0.01674505;39.14
02/06/2022;Zone E;0.44;0.01674316;39.14
03/06/2022;Zone E;0.44;0.01674126;39.14
04/06/2022;Zone E;0.44;0.01673937;39.14
05/06/2022;Zone E;0.44;0.01673748;39.14
06/06/2022;Zone E;0.44;0.01673559;39.14
07/06/2022;Zone E;0.44;0.01673369;39.14
08/06/2022;Zone E;0.44;0.0167318;39.14
09/06/2022;Zone E;0.44;0.01672991;39.15
10/06/2022;Zone E;0.44;0.01672802;39.15
11/06/2022;Zone E;0.44;0.01672613;39.15
12/06/2022;Zone E;0.44;0.01672424;39.15
13/06/2022;Zone E;0.44;0.01672235;39.15
14/06/2022;Zone E;0.44;0.01672046;39.15
15/06/2022;Zone E;0.44;0.01671857;39.15
16/06/2022;Zone E;0.44;0.01671668;39.15
17/06/2022;Zone E;0.44;0.01671479;39.15
18/06/2022;Zone E;0.44;0.0167129;39.16
19/06/2022;Zone E;0.44;0.01671101;39.16
20/06/2022;Zone E;0.44;0.01670912;39.16
21/06/2022;Zone E;0.44;0.01670723;39.16
22/06/2022;Zone E;0.44;0.01670534;39.16
23/06/2022;Zone E;0.44;0.01670345;39.16
24/06/2022;Zone E;0.44;0.01670156;39.16
25/06/2022;Zone E;0.44;0.01669967;39.16
26/06/2022;Zone E;0.44;0.01669779;39.16
27/06/2022;Zone E;0.44;0.0166959;39.16
28/06/2022;Zone E;0.44;0.01669401;39.17
29/06/2022;Zone E;0.44;0.01669212;39.17
30/06/2022;Zone E;0.44;0.01669024;39.17
01/07/2022;Zone E;0.44;0.01668835;39.17
02/07/2022;Zone E;0.44;0.01668646;39.17
03/07/2022;Zone E;0.44;0.01668458;39.17
04/07/2022;Zone E;0.44;0.01668269;39.17
05/07/2022;Zone E;0.44;0.01668081;39.17
06/07/2022;Zone E;0.44;0.01667892;39.17
07/07/2022;Zone E;0.44;0.01667703;39.17
08/07/2022;Zone E;0.44;0.01667515;39.18
09/07/2022;Zone E;0.44;0.01667326;39.18
10/07/2022;Zone E;0.44;0.01667138;39.18
11/07/2022;Zone E;0.44;0.01666949;39.18
12/07/2022;Zone E;0.44;0.01666761;39.18
13/07/2022;Zone E;0.44;0.01666572;39.18
14/07/2022;Zone E;0.44;0.01666384;39.18
15/07/2022;Zone E;0.44;0.01666196;39.18
16/07/2022;Zone E;0.44;0.01666007;39.18
17/07/2022;Zone E;0.44;0.01665819;39.18
18/07/2022;Zone E;0.44;0.01665631;39.19
19/07/2022;Zone E;0.44;0.01665442;39.19
20/07/2022;Zone E;0.44;0.01665254;39.19
21/07/2022;Zone E;0.44;0.01665066;39.19
22/07/2022;Zone E;0.44;0.01664878;39.19
23/07/2022;Zone E;0.44;0.01664689;39.19
24/07/2022;Zone E;0.44;0.01664501;39.19
25/07/2022;Zone E;0.44;0.01664313;39.19
26/07/2022;Zone E;0.44;0.01664125;39.19
27/07/2022;Zone E;0.44;0.01663937;39.2
28/07/2022;Zone E;0.44;0.01663749;39.2
29/07/2022;Zone E;0.44;0.0166356;39.2
30/07/2022;Zone E;0.44;0.01663372;39.2
31/07/2022;Zone E;0.44;0.01663184;39.2
01/08/2022;Zone E;0.44;0.01662996;39.2
02/08/2022;Zone E;0.44;0.01662808;39.2
03/08/2022;Zone E;0.44;0.0166262;39.2
04/08/2022;Zone E;0.44;0.01662432;39.2
05/08/2022;Zone E;0.44;0.01662244;39.2
06/08/2022;Zone E;0.44;0.01662056;39.21
07/08/2022;Zone E;0.44;0.01661869;39.21
08/08/2022;Zone E;0.44;0.01661681;39.21
09/08/2022;Zone E;0.44;0.01661493;39.21
10/08/2022;Zone E;0.44;0.01661305;39.21
11/08/2022;Zone E;0.44;0.01661117;39.21
12/08/2022;Zone E;0.44;0.01660929;39.21
13/08/2022;Zone E;0.44;0.01660742;39.21
14/08/2022;Zone E;0.44;0.01660554;39.21
15/08/2022;Zone E;0.44;0.01660366;39.21
16/08/2022;Zone E;0.44;0.01660178;39.22
17/08/2022;Zone E;0.44;0.01659991;39.22
18/08/2022;Zone E;0.44;0.01659803;39.22
19/08/2022;Zone E;0.44;0.01659615;39.22
20/08/2022;Zone E;0.44;0.01659428;39.22
21/08/2022;Zone E;0.44;0.0165924;39.22
22/08/2022;Zone E;0.44;0.01659053;39.22
23/08/2022;Zone E;0.44;0.01658865;39.22
24/08/2022;Zone E;0.44;0.01658678;39.22
25/08/2022;Zone E;0.44;0.0165849;39.22
26/08/2022;Zone E;0.44;0.01658303;39.23
27/08/2022;Zone E;0.44;0.01658115;39.23
28/08/2022;Zone E;0.44;0.01657928;39.23
29/08/2022;Zone E;0.44;0.0165774;39.23
30/08/2022;Zone E;0.44;0.01657553;39.23
31/08/2022;Zone E;0.44;0.01657365;39.23
01/09/2022;Zone E;0.44;0.01657178;39.23
02/09/2022;Zone E;0.44;0.01656991;39.23
03/09/2022;Zone E;0.44;0.01656803;39.23
04/09/2022;Zone E;0.44;0.01656616;39.23
05/09/2022;Zone E;0.44;0.01656429;39.24
06/09/2022;Zone E;0.44;0.01656241;39.24
07/09/2022;Zone E;0.44;0.01656054;39.24
08/09/2022;Zone E;0.44;0.01655867;39.24
09/09/2022;Zone E;0.44;0.0165568;39.24
10/09/2022;Zone E;0.44;0.01655493;39.24
11/09/2022;Zone E;0.44;0.01655305;39.24
12/09/2022;Zone E;0.44;0.01655118;39.24
13/09/2022;Zone E;0.44;0.01654931;39.24
14/09/2022;Zone E;0.44;0.01654744;39.25
15/09/2022;Zone E;0.44;0.01654557;39.25
16/09/2022;Zone E;0.44;0.0165437;39.25
17/09/2022;Zone E;0.44;0.01654183;39.25
18/09/2022;Zone E;0.44;0.01653996;39.25
19/09/2022;Zone E;0.44;0.01653809;39.25
20/09/2022;Zone E;0.44;0.01653622;39.25
21/09/2022;Zone E;0.44;0.01653435;39.25
22/09/2022;Zone E;0.44;0.01653248;39.25
23/09/2022;Zone E;0.44;0.01653061;39.25
24/09/2022;Zone E;0.44;0.01652874;39.26
25/09/2022;Zone E;0.44;0.01652688;39.26
26/09/2022;Zone E;0.44;0.01652501;39.26
27/09/2022;Zone E;0.44;0.01652314;39.26
28/09/2022;Zone E;0.44;0.01652127;39.26
29/09/2022;Zone E;0.44;0.0165194;39.26
30/09/2022;Zone E;0.44;0.01651754;39.26
01/10/2022;Zone E;0.44;0.01651567;39.26
02/10/2022;Zone E;0.44;0.0165138;39.26
03/10/2022;Zone E;0.44;0.01651193;39.26
04/10/2022;Zone E;0.44;0.01651007;39.27
05/10/2022;Zone E;0.44;0.0165082;39.27
06/10/2022;Zone E;0.44;0.01650633;39.27
07/10/2022;Zone E;0.44;0.01650447;39.27
08/10/2022;Zone E;0.44;0.0165026;39.27
09/10/2022;Zone E;0.44;0.01650074;39.27
10/10/2022;Zone E;0.44;0.01649887;39.27
11/10/2022;Zone E;0.44;0.01649701;39.27
12/10/2022;Zone E;0.44;0.01649514;39.27
13/10/2022;Zone E;0.44;0.01649328;39.27
14/10/2022;Zone E;0.44;0.01649141;39.28
15/10/2022;Zone E;0.44;0.01648955;39.28
16/10/2022;Zone E;0.44;0.01648768;39.28
17/10/2022;Zone E;0.44;0.01648582;39.28
18/10/2022;Zone E;0.44;0.01648396;39.28
19/10/2022;Zone E;0.44;0.01648209;39.28
20/10/2022;Zone E;0.44;0.01648023;39.28
21/10/2022;Zone E;0.44;0.01647837;39.28
22/10/2022;Zone E;0.44;0.0164765;39.28
23/10/2022;Zone E;0.44;0.01647464;39.29
24/10/2022;Zone E;0.44;0.01647278;39.29
25/10/2022;Zone E;0.44;0.01647091;39.29
26/10/2022;Zone E;0.44;0.01646905;39.29
27/10/2022;Zone E;0.44;0.01646719;39.29
28/10/2022;Zone E;0.44;0.01646533;39.29
29/10/2022;Zone E;0.44;0.01646347;39.29
30/10/2022;Zone E;0.44;0.01646161;39.29
31/10/2022;Zone E;0.44;0.01645975;39.29
01/11/2022;Zone E;0.44;0.01645788;39.29
02/11/2022;Zone E;0.44;0.01645602;39.3
03/11/2022;Zone E;0.44;0.01645416;39.3
04/11/2022;Zone E;0.44;0.0164523;39.3
05/11/2022;Zone E;0.44;0.01645044;39.3
06/11/2022;Zone E;0.44;0.01644858;39.3
07/11/2022;Zone E;0.44;0.01644672;39.3
08/11/2022;Zone E;0.44;0.01644486;39.3
09/11/2022;Zone E;0.44;0.01644301;39.3
10/11/2022;Zone E;0.44;0.01644115;39.3
11/11/2022;Zone E;0.44;0.01643929;39.3
12/11/2022;Zone E;0.44;0.01643743;39.31
13/11/2022;Zone E;0.44;0.01643557;39.31
14/11/2022;Zone E;0.44;0.01643371;39.31
15/11/2022;Zone E;0.44;0.01643186;39.31
16/11/2022;Zone E;0.44;0.01643;39.31
17/11/2022;Zone E;0.44;0.01642814;39.31
18/11/2022;Zone E;0.44;0.01642628;39.31
